"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 21";-0,75254365345668;0,311871549371133;0,145543685952632;-0,193098811040079;0,120242191454405;0,324366633550214;-0,820249274905516;0,33993032970287;0,158638109990512;-0,210471723485021;0,131060264611219;0,353549584467291;0,0120035624322167;0,0013956624683126;0,00026417625143973;0,000453960956024508;0,000166119194722746;0,00115806865945477;0,00199611221469822;0,000342825464337795;7,46634916702789e-05;0,00013142583854682;5,09606927220016e-05;0,000370846260615305;0,0035246951198636;2,56749510022286;0,0232348998117434
"classe 22";-1,47370125095786;0,257172853631253;0,739594936985281;0,557906365978744;-0,0252208742539445;0,362523452297456;-0,820211180712439;0,143133521659817;0,411632979288951;0,31051140037303;-0,0140370669000805;0,201768023642228;0,00604068344971579;0,000124537328375333;0,000895190173932485;0,000497281553337882;9,59062120346275e-07;0,000189825515859242;0,000130122428286606;3,9626298138356e-06;3,27733709685964e-05;1,86490145951929e-05;3,81112794260941e-08;7,8741823722419e-06;5,99146814935532e-05;7,08760354970695;0,00300976154423013
"classe 23";-1,05437988309694;0,543463416322451;-0,123577270582508;-0,482523034291614;-0,0422660965892135;0,0484864984067268;-0,818528470888576;0,421897540229719;-0,0959346018907159;-0,374588749044749;-0,0328117066402879;0,03764068343473;0,0714114891567891;0,0128438912445358;0,000577180086194743;0,0085905804489743;6,22038750485232e-05;7,84206993173941e-05;0,00398507143185767;0,00105872341215916;5,4741801512725e-05;0,000834599246503447;6,40362911158681e-06;8,42720445816436e-06;0,00358460980135715;1,47484394748235;0,0077971165935878
"classe 24";-0,893320655436858;-0,0804185590970457;-0,178085065275473;-0,982149962520678;-0,301343598781376;0,412601928660894;-0,622123671267018;-0,0560048499035227;-0,124021462990603;-0,683985908866424;-0,209860798410628;0,287342988285477;0,0149442490704052;8,19887081418619e-05;0,000349441611053837;0,0103759410590332;0,000921812466706415;0,00165552999488226;0,00256552086068604;2,0790904005598e-05;0,000101956706525034;0,00310110454392166;0,000291934041434918;0,000547297300385074;0,0032148506241398;2,73151337310712;0,0239865319455077
"classe 25";0,045235511723319;-0,471037080194469;-0,0570265036976566;0,356912938037192;0,376521490006135;0,546813067086203;0,0507229764005604;-0,528178013075871;-0,0639443192099801;0,400209610622857;0,422196852081587;0,613146292385891;3,98795478549603e-05;0,00292740982786698;3,72910812610892e-05;0,00142602892638649;0,00149771796353009;0,00302610630205469;5,12820411143866e-06;0,000556053373477555;8,15004072401762e-06;0,00031924997359531;0,000355292323879849;0,000749348868489374;0,0025061455344732;2,67754882256746;0,0179672282248619
"classe 26";-0,895413644525169;0,118145270828578;-0,152408607259232;-0,156317389369451;0,188072961628744;0,0924141754223233;-0,940044552882181;0,124034091919707;-0,160005246672756;-0,164108857728474;0,197447251563018;0,0970204583613663;0,022943144285886;0,000270408493214017;0,000391097268884237;0,000401636014591634;0,000548677989208116;0,000126910602802351;0,00371124233664551;6,46107202289138e-05;0,000107520403798169;0,000113106218967506;0,000163728628902606;3,9532027017316e-05;0,00462883710738765;2,2096843692368;0,0226012461423506
"classe 27";0,348921229288948;-3,74185338318564;-9,13507528830715;6,81682436522287;-3,65627881395666;1,87445831657766;0,0275053484431945;-0,294969100440249;-0,720115051101197;0,537368075377958;-0,288223284631575;0,147762947083442;0,00113838369117763;0,0886317927992874;0,459111756093727;0,249580487443467;0,0677597477199;0,0170608495374872;0,000641279703324181;0,0737507158312567;0,439558789671041;0,244769283197379;0,0704159947430855;0,0185073518365847;0,00526735642730466;3,86559245575996;0,0787090801379495
"classe 28";-0,0980894592324981;-2,91517470830798;1,50361859894845;-1,00551763818056;-1,69021676216873;0,178480492613954;-0,0256111847750787;-0,761152917859861;0,392595229601951;-0,26254093179373;-0,441316061323506;0,0466013056943084;0,000184710301305593;0,110447969080999;0,0255377180773292;0,0111490628661357;0,0297297006175421;0,000317572690931609;2,03247424412571e-05;0,0179518638219212;0,00477590575869445;0,00213579593972616;0,00603483192330464;6,72917592058908e-05;0,00211242048465842;2,69780021962751;0,0153744625051825
"classe 29";-0,100068125698487;-0,118941849734405;-0,227280168382898;0,288138670202632;0,0502925661431229;0,423540052327087;-0,171424820704964;-0,203757041742468;-0,389349374167618;0,493604926972264;0,0861552474746488;0,725558483530585;0,00016321279355356;0,0001561040487604;0,000495388620557719;0,000777281451808943;2,23475310734718e-05;0,00151833233210603;1,83417394181509e-05;2,59130399537094e-05;9,4617631668452e-05;0,000152072989425522;4,63293897588455e-06;0,000328577605330007;0,00183167740566005;2,92786919319489;0,0157019043852957
"classe 30";0,422818185743762;-5,62029972935694;3,22185434752561;-1,72660326384684;-3,90784237604504;-0,349686831833043;0,0543498808415682;-0,722444376528226;0,414143491886191;-0,221940977977727;-0,502321741701036;-0,0449494328361484;0,00424876517332714;0,508225543810381;0,145153493232118;0,0406961259500575;0,196738238539534;0,00150913874612015;0,00236504626477488;0,417879703647389;0,137323268011352;0,0394382321468884;0,202025597562176;0,00161767353586018;0,0132291616737765;2,42468484440476;0,0777755193468521
"classe 31";-0,36762617323053;-0,316907337914812;-0,242213755585732;-0,294141135490845;-0,041455348703007;0,463662890085901;-0,475608103125542;-0,409991749302663;-0,313358605108905;-0,380538486345118;-0,0536319261161019;0,599853448152556;0,00647285332187884;0,00325633916599484;0,00165325863560104;0,00238016459012575;4,46173071150222e-05;0,00534690903323406;0,00163081826998553;0,00121187356384536;0,000707930018677912;0,00104400901884866;2,07373790638993e-05;0,00259416381359716;0,0120668168528016;1,70801446514789;0,0352026866587559
