"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"linha";0,18928164555649;0,246601492475441;-0,415552474943677;-0,100393187391853;0,375104433528676;-0,188891138872232;0,280367817738246;0,365271139169698;-0,61552476582266;-0,148704428166229;0,555612305372681;-0,279789391306272;0,00203945977311469;0,00234353617952929;0,00578375859826461;0,000329548368118144;0,00434172011115872;0,0010547183667501;8,34105768733074e-06;1,41577917646271e-05;4,02027596406606e-05;2,34645702603826e-06;3,27573313370734e-05;8,30667634233718e-06;0,000232811333803521;1,56669311514841;0,000571441778540387
"intubacao";0,872867241818678;1,89034980830306;0,403244894172081;-0,665314317858297;-0,798602872112194;0,860301280645403;0,347250419732633;0,752032763890915;0,160421828254822;-0,264680199991302;-0,317706025904742;0,342251337303246;0,000933011108937761;0,00296249007027954;0,000117162452225731;0,000311355617799854;0,000423361587661059;0,000470659429935459;1,43467749471751e-05;6,72887175095787e-05;3,06193276448802e-06;8,33511575006293e-06;1,2009353573319e-05;1,39366705724443e-05;1,88303284694024e-05;10,6816364196183;0,00214849070228581
"inafastabilidade";-2,05589460540861;0,730284923185184;-0,118656534037495;-0,38381052074521;0,229833943793313;0,649670033436536;-0,885019150098129;0,314372215553517;-0,0510791285852819;-0,165222312454648;0,0989386523338982;0,279669210339676;0,0284556058757908;0,00243070881442006;5,57711672302641e-05;0,000569655684160895;0,000192776358647485;0,00147559445340292;0,000224299651270868;2,83016381358305e-05;7,47154164179118e-07;7,81736976410048e-06;2,80320747822055e-06;2,23981719563484e-05;5,30672893228614e-05;4,55564560886983;0,00110135358276454
"proveito";-1,94903244348119;1,03075355618108;2,19751311747471;2,99796031724608;-0,674698157270514;-2,00682404184015;-0,404990131189606;0,21418064093193;0,456622017100636;0,622947219910884;-0,140195765411849;-0,41699866756843;0,0283267952501027;0,00536353493432278;0,0211876374460458;0,0384967093717488;0,00184008398502834;0,0155952771799151;0,000117051195183819;3,27376423135264e-05;0,000148799224578237;0,000276942415397182;1,40267405414166e-05;0,000124095578002645;3,08132647681131e-05;4,32865875953881;0,000577356974783755
"jurar";1,13685620044595;-2,23523602603975;-2,82657857026458;1,65874882642087;0,892686144763436;-0,101256798499274;0,269182214184081;-0,529254080223503;-0,669270817022096;0,392754757986162;0,211368186165158;-0,0239753534444675;0,00338675710550176;0,00886343127197497;0,0123184305424427;0,00414139619499093;0,00113195681990038;1,39520031551462e-05;9,29235024080233e-05;0,000359220636445331;0,000574429354398621;0,000197822532892149;5,72943886104065e-05;7,37161906891814e-07;7,18976177922638e-05;7,30207876549087;0,0038336064538249
"superior_tribunal_de_justica";-2,4419984085977;1,32299357542734;-0,238783001800664;-0,487795601067501;0,422749487272094;-0,243108233574829;-0,850377757137112;0,460706405629788;-0,083151468403421;-0,169865192260847;0,147214166705271;-0,0846576450177313;0,0537248358739901;0,0106753454643295;0,000302239646928943;0,00123132485254296;0,000872790105593869;0,000276502384340327;0,000816668774877423;0,00023970145378654;7,80839927813915e-06;3,25859927583082e-05;2,44749253961311e-05;8,09383847438373e-06;0,000136947843413836;3,93813710296112;0,00212391367379284
"comparecer";2,46039553649406;0,793171857412472;-3,94039559018172;1,52435168827313;-1,21065564515891;-4,08570518506991;0,376559119070646;0,121393528588687;-0,603070469857467;0,233299288824071;-0,185288672685756;-0,625309842442892;0,0249348461119237;0,00175433912022315;0,0376302197072309;0,00549768339029089;0,00327263360087499;0,0357064014705753;0,000145078516895938;1,50774480034308e-05;0,000372111331235286;5,56882535958669e-05;3,51264700943088e-05;0,000400061996340583;2,39658725974213e-05;5,82417731083703;0,000812947355319678
"sinalizar";0,242918158411571;0,803688427649149;1,86358022017935;1,87208047026647;0,437735629596197;1,73319560797345;0,0736517466418682;0,243674893796647;0,565029552014373;0,567606791484256;0,132719570648623;0,525497495263323;0,000328432318782953;0,00243379211505448;0,0113731923671033;0,0112043713330713;0,000578108044135946;0,00868232996911943;1,71725224194434e-06;1,87970441665897e-05;0,000101067219188007;0,000101991307032962;5,57619467154025e-06;8,74196959474973e-05;2,91014167254401e-05;5,01037279466872;0,000730557179501749
"posteriormente";0,790729009887366;-0,36089966959128;0,387537016321467;-0,0387344132179978;0,0170416414376104;-0,277891791007835;0,796848195735611;-0,363692550746752;0,390536034943894;-0,039034165813691;0,0171735209687923;-0,280042302110394;0,0243132959654352;0,0034288112967753;0,00343617401046863;3,35115871202927e-05;6,12168008367733e-06;0,00155939137836955;5,1376177956392e-05;1,07023565857063e-05;1,23405021071626e-05;1,23282209845942e-07;2,38632337128406e-08;6,34538362593042e-06;8,21687060483015e-05;1,89556533370986;0,00029524595978082
"interamericano";-0,463817024037664;-0,468162420144336;0,55667682070513;0,497406044107509;0,473006617630634;-0,174190235671638;-0,415569010064893;-0,419462381512688;0,498769176889284;0,445663972293666;0,423802667120179;-0,156070303696215;0,000827397691759233;0,000570684605468463;0,000701273592715234;0,000546582336943774;0,000466460270106742;6,06015523875487e-05;5,89221470099916e-06;6,00313751988556e-06;8,48772831493542e-06;6,77652913126263e-06;6,12801227935643e-06;8,3106081725928e-07;2,73895686827672e-05;6,02729622442619;0,000995016461869809
