"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"5";"***";"";""
"**";"classe";"1";"**";"";""
" 10";"  11";" 90.91";" 52.39";"saldo";"4.544536e-13"
" 10";"  11";" 90.91";" 52.39";"alvara";"4.544536e-13"
" 40";" 102";" 39.22";" 51.53";"servidor";"7.059201e-13"
" 84";" 290";" 28.97";" 51.26";"dispor";"8.084779e-13"
" 56";" 166";" 33.73";" 51.18";"ficar";"8.422058e-13"
" 18";"  30";" 60.00";" 50.85";"gabinete";"9.959369e-13"
" 56";" 168";" 33.33";" 49.68";"data";"1.811071e-12"
" 24";"  48";" 50.00";" 49.67";"emenda_constitucional";"1.816786e-12"
" 23";"  45";" 51.11";" 49.51";"auxiliar";"1.976668e-12"
" 22";"  42";" 52.38";" 49.45";"audiencia";"2.040039e-12"
" 41";" 108";" 37.96";" 49.22";"janeiro";"2.291751e-12"
" 13";"  18";" 72.22";" 49.00";"pis";"2.554442e-12"
" 36";"  90";" 40.00";" 48.34";"aprovacao";"3.585922e-12"
" 12";"  16";" 75.00";" 47.84";"territorial";"4.634633e-12"
" 12";"  16";" 75.00";" 47.84";"componente";"4.634633e-12"
" 12";"  16";" 75.00";" 47.84";"arrecadacao";"4.634633e-12"
"  8";"   8";"100.00";" 47.68";"sobreposicao";"5.010965e-12"
"  8";"   8";"100.00";" 47.68";"rpps";"5.010965e-12"
" 35";"  87";" 40.23";" 47.56";"desenvolvimento";"5.337321e-12"
" 79";" 274";" 28.83";" 47.49";"condicao";"5.516466e-12"
" 21";"  40";" 52.50";" 47.38";"homologar";"5.850646e-12"
" 37";"  95";" 38.95";" 46.94";"maximo";"7.334567e-12"
" 34";"  84";" 40.48";" 46.79";"publicacao";"7.911119e-12"
"  9";"  10";" 90.00";" 46.50";"pactuar";"9.155610e-12"
"  9";"  10";" 90.00";" 46.50";"circulante";"9.155610e-12"
" 32";"  77";" 41.56";" 46.49";"regiao";"9.186423e-12"
" 10";"  12";" 83.33";" 46.40";"marinho";"9.622472e-12"
" 10";"  12";" 83.33";" 46.40";"inflacao";"9.622472e-12"
" 10";"  12";" 83.33";" 46.40";"localizar";"9.622472e-12"
" 10";"  12";" 83.33";" 46.40";"fundiario";"9.622472e-12"
" 59";" 186";" 31.72";" 46.10";"b";"1.121847e-11"
" 23";"  47";" 48.94";" 45.77";"guarulhos";"1.327936e-11"
" 19";"  35";" 54.29";" 45.41";"transferencia";"1.594746e-11"
" 42";" 116";" 36.21";" 45.31";"conselho";"1.680393e-11"
" 13";"  19";" 68.42";" 45.16";"marcacao";"1.820183e-11"
" 13";"  19";" 68.42";" 45.16";"pagar";"1.820183e-11"
" 55";" 171";" 32.16";" 44.53";"partir";"2.505768e-11"
" 55";" 171";" 32.16";" 44.53";"cumprimento";"2.505768e-11"
" 17";"  30";" 56.67";" 43.69";"exploracao";"3.841050e-11"
" 17";"  30";" 56.67";" 43.69";"disponibilizacao";"3.841050e-11"
" 41";" 114";" 35.96";" 43.54";"unidade";"4.148822e-11"
" 21";"  42";" 50.00";" 43.44";"infracao";"4.362523e-11"
" 45";" 131";" 34.35";" 42.89";"previo";"5.791620e-11"
" 60";" 196";" 30.61";" 42.60";"dezembro";"6.700192e-11"
"  7";"   7";"100.00";" 41.72";"desmatamento";"1.053654e-10"
"  7";"   7";"100.00";" 41.72";"eleitorado";"1.053654e-10"
"  7";"   7";"100.00";" 41.72";"ctn";"1.053654e-10"
"  7";"   7";"100.00";" 41.72";"sancionadores";"1.053654e-10"
"  7";"   7";"100.00";" 41.72";"rural";"1.053654e-10"
"  7";"   7";"100.00";" 41.72";"denominacao";"1.053654e-10"
" 13";"  20";" 65.00";" 41.71";"convocar";"1.059741e-10"
" 13";"  20";" 65.00";" 41.71";"complexidade";"1.059741e-10"
" 16";"  28";" 57.14";" 41.70";"intencao";"1.065374e-10"
" 10";"  13";" 76.92";" 41.36";"dinheiro";"1.264790e-10"
" 10";"  13";" 76.92";" 41.36";"bancario";"1.264790e-10"
" 10";"  13";" 76.92";" 41.36";"infra";"1.264790e-10"
" 44";" 129";" 34.11";" 41.21";"regime";"1.367883e-10"
"  9";"  11";" 81.82";" 40.69";"socio";"1.788372e-10"
"  9";"  11";" 81.82";" 40.69";"gsi";"1.788372e-10"
"  9";"  11";" 81.82";" 40.69";"demonstrativo";"1.788372e-10"
"  9";"  11";" 81.82";" 40.69";"deliberativo";"1.788372e-10"
" 22";"  47";" 46.81";" 40.31";"departamento";"2.166263e-10"
" 12";"  18";" 66.67";" 40.04";"lancamento";"2.483676e-10"
" 16";"  29";" 55.17";" 39.30";"contratar";"3.630718e-10"
" 27";"  65";" 41.54";" 39.16";"funcionamento";"3.912156e-10"
" 31";"  80";" 38.75";" 38.85";"administracao";"4.578303e-10"
" 11";"  16";" 68.75";" 38.48";"fronteira";"5.528365e-10"
" 35";"  96";" 36.46";" 38.31";"referente";"6.032302e-10"
" 27";"  66";" 40.91";" 37.94";"propriedade";"7.293809e-10"
" 14";"  24";" 58.33";" 37.75";"salario";"8.053778e-10"
" 14";"  24";" 58.33";" 37.75";"caracteristica";"8.053778e-10"
" 57";" 191";" 29.84";" 37.66";"instituicao";"8.409414e-10"
" 34";"  93";" 36.56";" 37.44";"comissao";"9.402858e-10"
" 29";"  74";" 39.19";" 37.23";"grande";"1.052256e-09"
"115";" 483";" 23.81";" 36.23";"iii";"1.756008e-09"
" 52";" 171";" 30.41";" 36.18";"programa";"1.799594e-09"
"  9";"  12";" 75.00";" 35.87";"cancelamento";"2.113437e-09"
" 13";"  22";" 59.09";" 35.80";"agropecuario";"2.187516e-09"
" 22";"  50";" 44.00";" 35.79";"jornada";"2.201725e-09"
"  6";"   6";"100.00";" 35.76";"litro";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"credenciamento";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"minerio";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"financa";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"empreendimento";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"correntista";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"auditorio";"2.235584e-09"
"  6";"   6";"100.00";" 35.76";"acomodacao";"2.235584e-09"
" 17";"  34";" 50.00";" 35.15";"circulacao";"3.055498e-09"
" 38";" 112";" 33.93";" 35.08";"minimo";"3.157301e-09"
" 11";"  17";" 64.71";" 35.03";"vigorar";"3.241153e-09"
" 11";"  17";" 64.71";" 35.03";"recolher";"3.241153e-09"
" 11";"  17";" 64.71";" 35.03";"substancia";"3.241153e-09"
"  8";"  10";" 80.00";" 35.02";"anatel";"3.269018e-09"
