"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"12672";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12673";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12674";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12675";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12676";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12677";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12678";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12679";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12680";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12681";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12682";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12683";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12684";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12685";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12686";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12687";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12688";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12689";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12690";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12691";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12692";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12693";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12694";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12695";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12696";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12697";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12698";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12699";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12700";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12701";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12702";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12703";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12704";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12705";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12706";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12707";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12708";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12709";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12710";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12711";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12712";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12713";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12714";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12715";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12716";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12717";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12718";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12719";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12720";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12721";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12722";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12723";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12724";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12725";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12726";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12727";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12728";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12729";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12730";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12731";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12732";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12733";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12734";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12735";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12736";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12737";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12738";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12739";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12740";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12741";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12742";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12743";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12744";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12745";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12746";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12747";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12748";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12749";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12750";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12751";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12752";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12753";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12754";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12755";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12756";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12757";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12758";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12759";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12760";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12761";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12762";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12763";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12764";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12765";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12766";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12767";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12768";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12769";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12770";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12771";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12772";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12773";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12774";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12775";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12776";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12777";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12778";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12779";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12780";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12781";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12782";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12783";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12784";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12785";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12786";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12787";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12788";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12789";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12790";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12791";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12792";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12793";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12794";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12795";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12796";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12797";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12798";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12799";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12800";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12801";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12802";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12803";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12804";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12805";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12806";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12807";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12808";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12809";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12810";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12811";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12812";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12813";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12814";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12815";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12816";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12817";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12818";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12819";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12820";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12821";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12822";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12823";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12824";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12825";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12826";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12827";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12828";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12829";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12830";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12831";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12832";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12833";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12834";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12835";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12836";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12837";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12838";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12839";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12840";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12841";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12842";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12843";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12844";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12845";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12846";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12847";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12848";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12849";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12850";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12851";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12852";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12853";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12854";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12855";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12856";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12857";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12858";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12859";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12860";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12861";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12862";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12863";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12864";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12865";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12866";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12867";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12868";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12869";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12870";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12871";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12872";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12873";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12874";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12875";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12876";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12877";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12878";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12879";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12880";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12881";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12882";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12883";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12884";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12885";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12886";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12887";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12888";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12889";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12890";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12891";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12892";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12893";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12894";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12895";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12896";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12897";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12898";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12899";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12900";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12901";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12902";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12903";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12904";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12905";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12906";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12907";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12908";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12909";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12910";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12911";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12912";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12913";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12914";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12915";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12916";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12917";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12918";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12919";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12920";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12921";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12922";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12923";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12924";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12925";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12926";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12927";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12928";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12929";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12930";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12931";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12932";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12933";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12934";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12935";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12936";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12937";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12938";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12939";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12940";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12941";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12942";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12943";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12944";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12945";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12946";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12947";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12948";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12949";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12950";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12951";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12952";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12953";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12954";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12955";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12956";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12957";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12958";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12959";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12960";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12961";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12962";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12963";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12964";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12965";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12966";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12967";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12968";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12969";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12970";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12971";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12972";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12973";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12974";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12975";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12976";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12977";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12978";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12979";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12980";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12981";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12982";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12983";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12984";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12985";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12986";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12987";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12988";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"12989";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12990";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12991";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12992";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12993";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12994";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12995";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12996";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12997";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"12998";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12999";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"13000";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"13001";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
"13002";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4
