"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"permissao";-1,34168722957998;0,0922362944088468;-0,997645302800304;0,0685846178125276;0,997571223745813;0,00242877625419461;6,26500755931508e-05;2,96089305198742e-07;3,48031879720182e-05;0,77131640360827;2,0705425624724e-05
"pazuello";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"org";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"ofertar";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"nulo";-0,978240082135741;-0,053925832412267;-0,998484051713365;-0,0550417884344519;0,99843697495128;0,00156302504872496;3,33050380502189e-05;1,01207510575154e-07;3,48031879720182e-05;0,562132070999548;1,09975451657064e-05
"miguel";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,47460418556013e-05;0,000343560587027107;2,21474832549207e-05;1,68943535465909;6,32131654860097e-05
"mandatario";-1,10194725591394;0,519607621594665;-0,904488218052316;0,42649860891279;0,897228022573171;0,102771977426835;4,22610849829902e-05;9,39658512578794e-06;3,48031879720182e-05;0,667978725934397;1,5529028583891e-05
"magisterio";0,591581307529061;0,362330441496028;0,852762831581787;0,522298337229415;0,838046183449531;0,161953816550444;1,21800175205441e-05;4,56907906709032e-06;3,48031879720182e-05;0,371051083905211;4,79166487548226e-06
"lixo";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"literal";0,831321281195102;0,789701768681846;0,725022709633106;0,688724959992209;0,682654743545137;0,317345256454818;2,4052311717115e-05;2,17042732558117e-05;3,48031879720182e-05;0,577725557072685;1,16161493507446e-05
"link";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"licitar";-1,09427288202358;-1,05483061360502;-0,71996299501573;-0,694012453640409;0,676273112237729;0,323726887762225;4,16744906669057e-05;3,87243804475112e-05;3,48031879720182e-05;0,764043023182723;2,03167696124385e-05
"joao";1,15616726130444;2,36136124056215;0,439739272116646;0,898125477067833;0,317566328075318;0,682433671924598;1,69171682368668e-05;7,05685500476704e-05;1,26557047170975e-05;1,1780308985334;1,75630402533599e-05
"intubacao";-0,854532908357542;-0,6274592864192;-0,806044171788208;-0,591855381935707;0,782624955462922;0,217375044537045;2,54142098446386e-05;1,37021945537776e-05;3,48031879720182e-05;0,554632333483625;1,07060531564922e-05
"infectar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"incontornavel";-1,09427288202358;-1,05483061360502;-0,71996299501573;-0,694012453640409;0,676273112237729;0,323726887762225;4,16744906669057e-05;3,87243804475112e-05;3,48031879720182e-05;0,764043023182723;2,03167696124385e-05
"incapacidade";-1,58142720324602;-0,335135032776972;-0,978274191172784;-0,207315235535728;0,97738740223843;0,0226125977615683;8,70397104084688e-05;3,90893711740583e-06;3,48031879720182e-05;0,918478668960034;2,93600760566107e-05
"inaugural";-0,0192801874715744;1,65555947633101;-0,0116449336088448;0,999932195461895;0,000263194092627854;0,999736805907272;1,29372369379827e-08;9,53912636922492e-05;3,48031879720182e-05;0,682380207722766;1,62058520826842e-05
"impropriar";1,08641000264185;-1,9318033745317;0,490182612907814;-0,871619759988763;0,380394625735909;0,619605374264049;4,10777396665948e-05;0,000129880773948146;3,48031879720182e-05;1,01141597104793;3,56023480489618e-05
"impactar";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"ilegitimo";-0,978240082135741;-0,053925832412267;-0,998484051713365;-0,0550417884344519;0,99843697495128;0,00156302504872496;3,33050380502189e-05;1,01207510575154e-07;3,48031879720182e-05;0,562132070999548;1,09975451657064e-05
"ideologico";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"harmonico";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"gsi";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"grosseiro";1,2024428025297;-0,930898593338951;0,790731623107437;-0,612162968675726;0,764083137833279;0,235916862166718;5,03208399177068e-05;3,01594748574962e-05;3,48031879720182e-05;0,789854973808506;2,17126954947286e-05
"governante";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"general";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"g1";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;6,29618124157877e-05;1,10373428522232e-05;1,89835570756463e-05;1,09188726106643;2,26325344797551e-05
"fiocruz";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"fev";-1,58142720324602;-0,335135032776972;-0,978274191172784;-0,207315235535728;0,97738740223843;0,0226125977615683;8,70397104084688e-05;3,90893711740583e-06;3,48031879720182e-05;0,918478668960034;2,93600760566107e-05
"exportador";-1,58142720324602;-0,335135032776972;-0,978274191172784;-0,207315235535728;0,97738740223843;0,0226125977615683;8,70397104084688e-05;3,90893711740583e-06;3,48031879720182e-05;0,918478668960034;2,93600760566107e-05
"expender";-0,862207282247897;0,946978948780483;-0,673235773406122;0,739427882491769;0,616735443729588;0,383264556270396;2,58727385779871e-05;3,12104245791734e-05;3,48031879720182e-05;0,630398934653153;1,38308849341117e-05
"escrever";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"esclarecido";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"erigir";1,32614997630789;-1,50443204734588;0,66125987886249;-0,750156898659717;0,601329085127155;0,398670914872828;6,12074534389527e-05;7,87706047082215e-05;3,48031879720182e-05;0,98195090478579;3,35581936939976e-05
"empregar";-0,630233401625462;0,487040680247185;-0,791259401216267;0,611480629281807;0,764725156821901;0,235274843178097;1,25669293945954e-05;7,50510576105527e-06;3,16392617927439e-05;0,413810937966117;5,41789112867997e-06
"eliminar";-0,862207282247897;0,946978948780483;-0,673235773406122;0,739427882491769;0,616735443729588;0,383264556270396;2,58727385779871e-05;3,12104245791734e-05;3,48031879720182e-05;0,630398934653153;1,38308849341117e-05
"educafro";0,376449248359984;3,15506413924055;0,11847553305831;0,992956971910943;0,0268915149653039;0,973108485034592;2,69023650204163e-06;0,000188970484796797;1,89835570756463e-05;1,31811116153825;3,29823554323988e-05
"edson";1,26956550393445;1,83562224105579;0,568831346753607;0,822454192615296;0,481473326693432;0,5185266733065;1,52988160788862e-05;3,19826333217621e-05;9,49177853782316e-06;1,05056332394314;1,04759174368509e-05
"documental";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"disputar";0,336492586082311;3,08383558470958;0,108471134643567;0,994099599109233;0,0225893208875626;0,977410679112334;3,94066963033311e-06;0,000330979776338045;3,48031879720182e-05;1,28551500560804;5,75139675510195e-05
"dilacao";0,962702828863654;-1,35826992052477;0,578255289214453;-0,815855882184782;0,493708435322178;0,506291564677793;3,22554810392957e-05;6,4208303240259e-05;3,48031879720182e-05;0,786701923764013;2,15396901421362e-05
"dificultar";-1,34168722957998;0,0922362944088468;-0,997645302800304;0,0685846178125276;0,997571223745813;0,00242877625419461;6,26500755931508e-05;2,96089305198742e-07;3,48031879720182e-05;0,77131640360827;2,0705425624724e-05
"dialogar";-1,10194725591394;0,519607621594665;-0,904488218052316;0,42649860891279;0,897228022573171;0,102771977426835;4,22610849829902e-05;9,39658512578794e-06;3,48031879720182e-05;0,667978725934397;1,5529028583891e-05
"devolucao";-1,23513613017285;0,282179106491433;-0,974882114017943;0,222721493726821;0,973815797823843;0,0261842021761671;4,34408688790693e-05;2,2673499690338e-06;2,84753356134695e-05;0,718670231415661;1,47071378608295e-05
"determinante";-0,854532908357542;-0,6274592864192;-0,806044171788208;-0,591855381935707;0,782624955462922;0,217375044537045;2,54142098446386e-05;1,37021945537776e-05;3,48031879720182e-05;0,554632333483625;1,07060531564922e-05
"destacado";0,112101360196978;-0,492412212875609;0,221977885621126;-0,975051700319103;0,0914092164223326;0,908590783577588;4,37361742874483e-07;8,43872158803655e-06;3,48031879720182e-05;0,212896796751949;1,57745609811856e-06
"desmatamento";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;7,3455447818419e-05;1,28768999942604e-05;2,21474832549207e-05;1,09188726106643;2,64046235597143e-05
"desincumbir";1,80562992363998;-0,649689392974247;0,940943430376189;-0,338563820914004;0,937474657937283;0,0625253420627255;0,000113468813599141;1,46902971267617e-05;3,48031879720182e-05;1,07078483800561;3,99046451572301e-05
"desencadear";-0,00393143969086582;-1,49331699406836;-0,00263268018916565;-0,999996534491506;1,34539839128482e-05;0,999986546015987;5,37925661884075e-10;7,76109576018294e-05;3,48031879720182e-05;0,615431050160462;1,31818945986012e-05
"demonstrativo";-1,34168722957998;0,0922362944088468;-0,997645302800304;0,0685846178125276;0,997571223745813;0,00242877625419461;6,26500755931508e-05;2,96089305198742e-07;3,48031879720182e-05;0,77131640360827;2,0705425624724e-05
"deliberativo";-1,34168722957998;0,0922362944088468;-0,997645302800304;0,0685846178125276;0,997571223745813;0,00242877625419461;6,26500755931508e-05;2,96089305198742e-07;3,48031879720182e-05;0,77131640360827;2,0705425624724e-05
"deficiente";-1,21798005580178;-0,481297159598086;-0,930020712621859;-0,367507107542601;0,925546207746455;0,074453792253534;5,16296737664328e-05;8,06205254714736e-06;3,48031879720182e-05;0,726932962038262;1,8391101914096e-05
"correlacao";-0,135312987359418;0,654654695138256;-0,202415082246333;0,97929981848217;0,0765793212169006;0,923420678783017;6,37232608781891e-07;1,49156986693545e-05;3,48031879720182e-05;0,2807611185158;2,74342413497522e-06
"corregedoria";-0,893947372658108;0,0169322203427851;-0,999820668291454;0,0189375620719635;0,999815215247075;0,000184784752931664;2,5284259944452e-05;9,07097906862321e-09;3,16392617927438e-05;0,513340251992848;8,33752176990286e-06
"coordenado";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"cooperativo";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"conselho_nacional_do_ministerio_publico";1,26956550393445;1,83562224105579;0,568831346753607;0,822454192615296;0,481473326693432;0,5185266733065;4,58964482366587e-05;9,59478999652862e-05;2,84753356134695e-05;1,05056332394314;3,14277523105527e-05
"conselho_nacional_de_justica";-0,862207282247897;0,946978948780483;-0,673235773406122;0,739427882491769;0,616735443729588;0,383264556270396;2,58727385779871e-05;3,12104245791734e-05;3,48031879720182e-05;0,630398934653153;1,38308849341117e-05
"compensatorio";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"clt";1,56588994997394;-1,07706072016007;0,823916290381964;-0,566711519596367;0,804036154438657;0,195963845561344;8,53378114164679e-05;4,03737791010935e-05;3,48031879720182e-05;1,00271309306979;3,4992292730087e-05
"cessao";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"certame";-1,21798005580178;-0,481297159598086;-0,930020712621859;-0,367507107542601;0,925546207746455;0,074453792253534;5,16296737664328e-05;8,06205254714736e-06;3,48031879720182e-05;0,726932962038262;1,8391101914096e-05
"censura";-1,21798005580178;-0,481297159598086;-0,930020712621859;-0,367507107542601;0,925546207746455;0,074453792253534;5,16296737664328e-05;8,06205254714736e-06;3,48031879720182e-05;0,726932962038262;1,8391101914096e-05
"celere";-0,738500108469699;0,373445494773551;-0,892390117938966;0,451264753116037;0,883600349827394;0,116399650172613;1,89810465391625e-05;4,85370610679924e-06;3,48031879720182e-05;0,451103152150265;7,08224180837036e-06
"carreira";-0,366519430592817;0,957149140151585;-0,357606147288405;0,933872498482284;0,221570362477947;0,778429637521992;4,250307470412e-06;2,89858185391178e-05;3,16392617927439e-05;0,447089434692589;6,32433921761608e-06
"carga";-0,730825734579344;-1,20099274042613;-0,519836226182446;-0,854265940997529;0,418196702234354;0,581803297765571;1,85886003662492e-05;5,01995462553952e-05;3,48031879720182e-05;0,648898496375734;1,46545525562485e-05
"caracterizado";-0,127638613469064;-0,919783540061427;-0,137453104371771;-0,990508275633557;0,0360339725664307;0,963966027433466;5,67000161775836e-07;2,94435582977041e-05;3,48031879720182e-05;0,386081724114159;5,18773179601718e-06
"campino";0,577583996219917;-1,72717639698214;0,317146069680151;-0,948376702838294;0,178359510715862;0,821640489284071;1,05549612795351e-05;9,43842938367419e-05;3,16392617927439e-05;0,785272254385522;1,95104303100242e-05
"bolsa";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"bandeira";-0,678904713515882;-1,22187304425772;-0,485690138959009;-0,874131047908709;0,374714966651752;0,625285033348169;1,02080321652284e-05;3,3065610824378e-05;2,21474832549207e-05;0,636812444835097;8,98147087535704e-06
"averiguacao";-0,00393143969086582;-1,49331699406836;-0,00263268018916565;-0,999996534491506;1,34539839128482e-05;0,999986546015987;5,37925661884075e-10;7,76109576018294e-05;3,48031879720182e-05;0,615431050160462;1,31818945986012e-05
"autenticar";-0,0943636482807817;-0,304624458663666;-0,295898697401487;-0,955219326058735;0,157019917607507;0,842980082392396;2,81731747052299e-07;2,93599886149696e-06;3,16392617927439e-05;0,136735281344769;5,91544633963268e-07
"atleta";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"atlas";-1,21798005580178;-0,481297159598086;-0,930020712621859;-0,367507107542601;0,925546207746455;0,074453792253534;5,16296737664328e-05;8,06205254714736e-06;3,48031879720182e-05;0,726932962038262;1,8391101914096e-05
"ataque";-0,991784885385427;-0,375843709461322;-0,935107083705485;-0,354365266362016;0,931114891468009;0,0688851085319802;2,48972453942153e-05;3,57545157621477e-06;2,53114094341951e-05;0,590159071478071;8,8156533260232e-06
"arquivamento";0,381139143515201;2,19290743995185;0,171238228862366;0,985229652911482;0,0553906271166348;0,944609372883262;4,13652790891534e-06;0,000136933419482083;2,84753356134695e-05;0,929862322242039;2,46210263299666e-05
"anexar";-0,862207282247897;0,946978948780483;-0,673235773406122;0,739427882491769;0,616735443729588;0,383264556270396;2,58727385779871e-05;3,12104245791734e-05;3,48031879720182e-05;0,630398934653153;1,38308849341117e-05
"ameacar";-0,730825734579344;-1,20099274042613;-0,519836226182446;-0,854265940997529;0,418196702234354;0,581803297765571;1,85886003662492e-05;5,01995462553952e-05;3,48031879720182e-05;0,648898496375734;1,46545525562485e-05
"alvara";-1,45772002946782;-0,908668486783904;-0,848627363188889;-0,528991113769479;0,833213318347304;0,16678668165267;7,3954953687804e-05;2,87362412165158e-05;3,48031879720182e-05;0,916957606454271;2,92629120535393e-05
"aime";0,815972533414394;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,68526192635444e-05;0,000392640670888122;2,53114094341951e-05;1,68943535465909;7,22436176982968e-05
"agint";0,163722448565604;1,32007204038717;0,123082357151682;0,992396459766955;0,0289935139510141;0,971006486048882;5,08855009874302e-07;3,30805603657234e-05;1,89835570756463e-05;0,552091476164032;5,78628307748101e-06
"afonso";-1,16188224933045;0,412764789798211;-0,942303974106953;0,33475845080034;0,938952596859515;0,0610474031404932;3,4169652539125e-05;4,31242560368436e-06;2,53114094341951e-05;0,688483475450045;1,19978484281367e-05
"aferir";-0,862207282247897;0,946978948780483;-0,673235773406122;0,739427882491769;0,616735443729588;0,383264556270396;2,58727385779871e-05;3,12104245791734e-05;3,48031879720182e-05;0,630398934653153;1,38308849341117e-05
"administrar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000115429989428944;2,02351285624092e-05;3,48031879720182e-05;1,09188726106643;4,1492979879551e-05
"3o";1,0787356287515;-0,357365139332019;0,949266003879868;-0,314474249944168;0,94648791516139;0,05351208483862;4,04994451236519e-05;4,44470966518613e-06;3,48031879720182e-05;0,636664631532481;1,41071887044301e-05
"xxiii";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"violadora";1,64088169162989;-1,57862461608419;0,720645704938044;-0,693303517915746;0,677135014775412;0,322864985224577;8,51884822306365e-05;7,88468020143758e-05;3,16392617927438e-05;1,14496674072188;4,14774534621035e-05
"vetar";-0,75786948150209;-0,613954579064841;-0,777023609948108;-0,629471452556198;0,747336583675832;0,252663416324131;1,81725210161343e-05;1,19261104638849e-05;3,16392617927438e-05;0,503372557889455;8,01688055976728e-06
"variacao";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;9,44427186236816e-05;1,65560142783348e-05;2,84753356134695e-05;1,09188726106643;3,39488017196327e-05
"vargas";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"tj";0,688336453537766;2,83758297976919;0,235741557192811;0,971815784093008;0,102515361789419;0,89748463821048;1,499090603041e-05;0,000254755449612127;3,16392617927438e-05;1,23441029047775;4,82109188749507e-05
"telles";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;2,10657740794305e-05;0,000490800838610152;3,16392617927439e-05;1,68943535465909;9,03045221228711e-05
"tecnologico";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"taquigrafico";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;2,10657740794305e-05;0,000490800838610152;3,16392617927439e-05;1,68943535465909;9,03045221228711e-05
"sustentavel";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"sustentabilidade";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
"subclasse";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;9,44427186236816e-05;1,65560142783348e-05;2,84753356134695e-05;1,09188726106643;3,39488017196327e-05
"solteiro";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;0,000104936354026313;1,8395571420372e-05;3,16392617927439e-05;1,09188726106643;3,77208907995919e-05
