"V1";"V2";"V3";"V4";"V5";"V6"
"  75";"   84";" 89.29";"  61.21";"anexo";" 5.137035e-15"
"  66";"   71";" 92.96";"  61.01";"requisicao";" 5.671341e-15"
"  56";"   57";" 98.25";"  60.79";"cientifico";" 6.341470e-15"
"  56";"   57";" 98.25";"  60.79";"divulgar";" 6.341470e-15"
"  70";"   77";" 90.91";"  60.45";"gestao";" 7.552824e-15"
"  53";"   53";"100.00";"  60.43";"pfizer";" 7.616606e-15"
" 131";"  172";" 76.16";"  60.21";"ms";" 8.517394e-15"
" 151";"  205";" 73.66";"  60.18";"determinado";" 8.665391e-15"
"  76";"   86";" 88.37";"  60.01";"compulsorio";" 9.457415e-15"
"  78";"   89";" 87.64";"  59.94";"economia";" 9.758364e-15"
"  65";"   70";" 92.86";"  59.89";"estrategico";" 1.004626e-14"
"  60";"   63";" 95.24";"  59.59";"seguro";" 1.169475e-14"
"  60";"   63";" 95.24";"  59.59";"insumo";" 1.169475e-14"
"  52";"   52";"100.00";"  59.29";"idade";" 1.362301e-14"
"  59";"   62";" 95.16";"  58.45";"beneficio";" 2.082902e-14"
"  88";"  105";" 83.81";"  58.14";"federado";" 2.446648e-14"
"  72";"   81";" 88.89";"  57.91";"mes";" 2.741806e-14"
"  56";"   58";" 96.55";"  57.86";"impacto";" 2.820907e-14"
"  67";"   74";" 90.54";"  57.11";"implementacao";" 4.111787e-14"
"  60";"   64";" 93.75";"  56.87";"retorno";" 4.645624e-14"
"  83";"   98";" 84.69";"  56.86";"capacidade";" 4.685949e-14"
"  55";"   57";" 96.49";"  56.72";"planejamento";" 5.035544e-14"
"  68";"   76";" 89.47";"  55.84";"promocao";" 7.868284e-14"
"  74";"   85";" 87.06";"  55.62";"universidade";" 8.814727e-14"
"  54";"   56";" 96.43";"  55.58";"escola";" 8.989028e-14"
"  54";"   56";" 96.43";"  55.58";"cobertura";" 8.989028e-14"
"  85";"  102";" 83.33";"  55.02";"policiar";" 1.193985e-13"
"  81";"   96";" 84.38";"  54.76";"maximo";" 1.364903e-13"
"  48";"   48";"100.00";"  54.71";"renda";" 1.395595e-13"
"  58";"   62";" 93.55";"  54.62";"agropecuario";" 1.464530e-13"
"  55";"   58";" 94.83";"  53.91";"divulgacao";" 2.094716e-13"
"  82";"   98";" 83.67";"  53.84";"hora";" 2.180224e-13"
"  66";"   74";" 89.19";"  53.64";"agricultura";" 2.409683e-13"
"  72";"   83";" 86.75";"  53.46";"america";" 2.638225e-13"
"  59";"   64";" 92.19";"  53.15";"pecuaria";" 3.089312e-13"
"  61";"   67";" 91.04";"  52.89";"fisico";" 3.535563e-13"
"  51";"   53";" 96.23";"  52.16";"prioridade";" 5.114186e-13"
"  53";"   56";" 94.64";"  51.65";"representante";" 6.640371e-13"
"  48";"   49";" 97.96";"  51.65";"cheque";" 6.628930e-13"
"  48";"   49";" 97.96";"  51.65";"br";" 6.628930e-13"
"  66";"   75";" 88.00";"  51.36";"grande";" 7.694538e-13"
"  45";"   45";"100.00";"  51.28";"despesa";" 8.001634e-13"
"  50";"   52";" 96.15";"  51.02";"comunidade";" 9.130406e-13"
"  90";"  112";" 80.36";"  51.00";"combate";" 9.226771e-13"
"  52";"   55";" 94.55";"  50.52";"disponibilizar";" 1.182179e-12"
"  61";"   68";" 89.71";"  50.48";"desenvolver";" 1.205107e-12"
"  73";"   86";" 84.88";"  50.35";"imprensa";" 1.283256e-12"
"  63";"   71";" 88.73";"  50.35";"consumidor";" 1.286259e-12"
"  69";"   80";" 86.25";"  50.24";"estrutura";" 1.358221e-12"
"  44";"   44";"100.00";"  50.14";"faixa";" 1.432553e-12"
"  82";"  100";" 82.00";"  50.07";"estabelecimento";" 1.486731e-12"
" 204";"  306";" 66.67";"  49.48";"alar";" 2.007697e-12"
"  74";"   88";" 84.09";"  49.41";"cenario";" 2.078162e-12"
"  60";"   67";" 89.55";"  49.38";"tacito";" 2.112588e-12"
"  51";"   54";" 94.44";"  49.38";"agentes_publicos";" 2.104476e-12"
"  51";"   54";" 94.44";"  49.38";"permanente";" 2.104476e-12"
"  46";"   47";" 97.87";"  49.37";"bolsonaro";" 2.121714e-12"
"  62";"   70";" 88.57";"  49.26";"perigo";" 2.245337e-12"
"  43";"   43";"100.00";"  49.00";"deficiencia";" 2.565149e-12"
"  48";"   50";" 96.00";"  48.75";"medico";" 2.910472e-12"
"  75";"   90";" 83.33";"  48.51";"producao";" 3.293949e-12"
"  45";"   46";" 97.83";"  48.23";"custo";" 3.796560e-12"
"  42";"   42";"100.00";"  47.85";"leito";" 4.593983e-12"
"  42";"   42";"100.00";"  47.85";"comorbidades";" 4.593983e-12"
"  42";"   42";"100.00";"  47.85";"virus";" 4.593983e-12"
"  78";"   95";" 82.11";"  47.83";"crime";" 4.646018e-12"
"  85";"  106";" 80.19";"  47.77";"detran";" 4.801873e-12"
"  47";"   49";" 95.92";"  47.61";"medicamento";" 5.196679e-12"
" 288";"  460";" 62.61";"  47.59";"novo";" 5.244674e-12"
"  54";"   59";" 91.53";"  47.56";"eficiencia";" 5.328653e-12"
"  74";"   89";" 83.15";"  47.47";"pessoal";" 5.578425e-12"
" 109";"  145";" 75.17";"  47.30";"garantia";" 6.082752e-12"
" 473";"  808";" 58.54";"  47.24";"publicar";" 6.273322e-12"
"  44";"   45";" 97.78";"  47.09";"imunizantes";" 6.794432e-12"
" 116";"  157";" 73.89";"  46.71";"levar";" 8.219274e-12"
"  41";"   41";"100.00";"  46.71";"tecnologia";" 8.228977e-12"
"  41";"   41";"100.00";"  46.71";"oms";" 8.228977e-12"
"  46";"   48";" 95.83";"  46.48";"setor";" 9.279134e-12"
"  46";"   48";" 95.83";"  46.48";"prioritario";" 9.279134e-12"
"  53";"   58";" 91.38";"  46.45";"mapa";" 9.409540e-12"
"  55";"   61";" 90.16";"  46.23";"presencial";" 1.050686e-11"
"  85";"  107";" 79.44";"  46.08";"edital";" 1.135854e-11"
" 254";"  400";" 63.50";"  45.99";"determinar";" 1.187472e-11"
"  48";"   51";" 94.12";"  45.99";"mec";" 1.186689e-11"
"  40";"   40";"100.00";"  45.57";"etario";" 1.474306e-11"
"  45";"   47";" 95.74";"  45.34";"convencao";" 1.656951e-11"
"  52";"   57";" 91.23";"  45.33";"pis";" 1.661008e-11"
"  82";"  103";" 79.61";"  44.81";"cidadao";" 2.166802e-11"
"  42";"   43";" 97.67";"  44.80";"sus";" 2.177077e-11"
"  80";"  100";" 80.00";"  44.54";"beneficiar";" 2.497437e-11"
"  39";"   39";"100.00";"  44.43";"exportacao";" 2.641925e-11"
"  39";"   39";"100.00";"  44.43";"equipamento";" 2.641925e-11"
"  71";"   86";" 82.56";"  44.39";"regiao";" 2.690175e-11"
"  51";"   56";" 91.07";"  44.22";"calcular";" 2.931029e-11"
"  44";"   46";" 95.65";"  44.20";"medio";" 2.958926e-11"
"  55";"   62";" 88.71";"  43.89";"aumento";" 3.468938e-11"
"  57";"   65";" 87.69";"  43.82";"atualizacao";" 3.604182e-11"
"  41";"   42";" 97.62";"  43.66";"abono";" 3.897988e-11"
"  41";"   42";" 97.62";"  43.66";"comite";" 3.897988e-11"
" 649";" 1157";" 56.09";"  43.47";"sua";" 4.299944e-11"
"  48";"   52";" 92.31";"  43.38";"copa";" 4.512606e-11"
"  38";"   38";"100.00";"  43.28";"jair";" 4.735336e-11"
"  38";"   38";"100.00";"  43.28";"hospital";" 4.735336e-11"
"  38";"   38";"100.00";"  43.28";"obito";" 4.735336e-11"
"  38";"   38";"100.00";"  43.28";"gestor";" 4.735336e-11"
"  43";"   45";" 95.56";"  43.07";"gab";" 5.284235e-11"
"  66";"   79";" 83.54";"  43.04";"direitos_fundamentais";" 5.370387e-11"
"  85";"  109";" 77.98";"  42.85";"janeiro";" 5.924184e-11"
"  99";"  132";" 75.00";"  42.50";"administracao_publica";" 7.063768e-11"
"  84";"  108";" 77.78";"  41.90";"obrigacao";" 9.626889e-11"
"  55";"   63";" 87.30";"  41.66";"mulher";" 1.088448e-10"
"  57";"   66";" 86.36";"  41.65";"trabalhador";" 1.091965e-10"
"  44";"   47";" 93.62";"  41.48";"banco";" 1.189678e-10"
"  36";"   36";"100.00";"  41.00";"jurar";" 1.522408e-10"
"  36";"   36";"100.00";"  41.00";"certificado";" 1.522408e-10"
"  36";"   36";"100.00";"  41.00";"emergencial";" 1.522408e-10"
"  36";"   36";"100.00";"  41.00";"logistico";" 1.522408e-10"
"  48";"   53";" 90.57";"  40.89";"reduzir";" 1.606784e-10"
" 129";"  184";" 70.11";"  40.61";"limite";" 1.856126e-10"
"  54";"   62";" 87.10";"  40.58";"universitario";" 1.889203e-10"
"  43";"   46";" 93.48";"  40.36";"amazona";" 2.116415e-10"
"  43";"   46";" 93.48";"  40.36";"hospitalar";" 2.116415e-10"
"  67";"   82";" 81.71";"  40.32";"colocar";" 2.152181e-10"
"  38";"   39";" 97.44";"  40.25";"secovid";" 2.239883e-10"
"  38";"   39";" 97.44";"  40.25";"orcamento";" 2.239883e-10"
"  65";"   79";" 82.28";"  40.12";"crise";" 2.385826e-10"
"  35";"   35";"100.00";"  39.86";"medir";" 2.730840e-10"
"  47";"   52";" 90.38";"  39.79";"diplomatico";" 2.830768e-10"
"  40";"   42";" 95.24";"  39.67";"menstrual";" 3.010821e-10"
"  42";"   45";" 93.33";"  39.23";"precaucao";" 3.764666e-10"
"  42";"   45";" 93.33";"  39.23";"garantido";" 3.764666e-10"
"  37";"   38";" 97.37";"  39.11";"consular";" 4.013599e-10"
"  71";"   89";" 79.78";"  39.07";"responsabilidade";" 4.084553e-10"
"  92";"  123";" 74.80";"  39.01";"enfrentamento";" 4.216755e-10"
" 107";"  148";" 72.30";"  39.00";"pag";" 4.247986e-10"
"  44";"   48";" 91.67";"  38.91";"transmissao";" 4.438316e-10"
"  69";"   86";" 80.23";"  38.80";"reajuste";" 4.691008e-10"
"  34";"   34";"100.00";"  38.72";"exercitar";" 4.899925e-10"
"  34";"   34";"100.00";"  38.72";"circulacao";" 4.899925e-10"
"  67";"   83";" 80.72";"  38.55";"melhor";" 5.344486e-10"
"  48";"   54";" 88.89";"  38.54";"tabela";" 5.376791e-10"
"  50";"   57";" 87.72";"  38.45";"central";" 5.605250e-10"
" 302";"  500";" 60.40";"  38.38";"competencia";" 5.811408e-10"
"  61";"   74";" 82.43";"  37.90";"apoiar";" 7.459777e-10"
"  86";"  114";" 75.44";"  37.81";"criar";" 7.800140e-10"
"  33";"   33";"100.00";"  37.58";"consumo";" 8.794674e-10"
"  66";"   82";" 80.49";"  37.55";"administracao";" 8.891909e-10"
"  47";"   53";" 88.68";"  37.44";"operacao";" 9.411098e-10"
"  47";"   53";" 88.68";"  37.44";"publicidade";" 9.411098e-10"
"  38";"   40";" 95.00";"  37.40";"comprovante";" 9.608068e-10"
" 137";"  201";" 68.16";"  37.29";"exigencia";" 1.016061e-09"
" 321";"  538";" 59.67";"  37.06";"atar";" 1.147985e-09"
"  82";"  108";" 75.93";"  37.03";"livre";" 1.160788e-09"
"  35";"   36";" 97.22";"  36.83";"americano";" 1.289615e-09"
"  97";"  133";" 72.93";"  36.77";"autonomia";" 1.327082e-09"
"  72";"   92";" 78.26";"  36.77";"seguir";" 1.328874e-09"
"  42";"   46";" 91.30";"  36.68";"opcao";" 1.389487e-09"
"  32";"   32";"100.00";"  36.43";"vitimar";" 1.579056e-09"
"  32";"   32";"100.00";"  36.43";"usuario";" 1.579056e-09"
"  52";"   61";" 85.25";"  36.34";"preso";" 1.660292e-09"
"  50";"   58";" 86.21";"  36.29";"cobranca";" 1.699158e-09"
"  37";"   39";" 94.87";"  36.27";"habilitar";" 1.716571e-09"
"  37";"   39";" 94.87";"  36.27";"mercado";" 1.716571e-09"
"  37";"   39";" 94.87";"  36.27";"disseminacao";" 1.716571e-09"
"  37";"   39";" 94.87";"  36.27";"contratual";" 1.716571e-09"
"  87";"  117";" 74.36";"  35.94";"minimo";" 2.034977e-09"
"  76";"   99";" 76.77";"  35.92";"vigor";" 2.058915e-09"
"  59";"   72";" 81.94";"  35.86";"alto";" 2.115955e-09"
" 156";"  236";" 66.10";"  35.84";"uso";" 2.141651e-09"
"  41";"   45";" 91.11";"  35.57";"liberacao";" 2.457281e-09"
"  62";"   77";" 80.52";"  35.32";"gerar";" 2.800035e-09"
"  31";"   31";"100.00";"  35.29";"infeccao";" 2.836178e-09"
"  31";"   31";"100.00";"  35.29";"adverso";" 2.836178e-09"
"  31";"   31";"100.00";"  35.29";"quantidade";" 2.836178e-09"
"  45";"   51";" 88.24";"  35.27";"assentimento";" 2.877119e-09"
"  36";"   38";" 94.74";"  35.14";"aumentar";" 3.067066e-09"
"  95";"  131";" 72.52";"  35.08";"regime";" 3.167433e-09"
"  38";"   41";" 92.68";"  34.74";"proibir";" 3.764490e-09"
"  38";"   41";" 92.68";"  34.74";"familiar";" 3.764490e-09"
"  40";"   44";" 90.91";"  34.46";"armar";" 4.344073e-09"
"  61";"   76";" 80.26";"  34.33";"ans";" 4.654101e-09"
" 175";"  272";" 64.34";"  34.19";"adotar";" 5.010644e-09"
"  44";"   50";" 88.00";"  34.18";"assunto";" 5.024855e-09"
"  30";"   30";"100.00";"  34.15";"jovem";" 5.096122e-09"
"  30";"   30";"100.00";"  34.15";"epidemia";" 5.096122e-09"
"  30";"   30";"100.00";"  34.15";"detalhado";" 5.096122e-09"
"  46";"   53";" 86.79";"  34.14";"longo";" 5.117503e-09"
"  35";"   37";" 94.59";"  34.01";"academico";" 5.480523e-09"
"  62";"   78";" 79.49";"  33.62";"morte";" 6.695881e-09"
"  67";"   86";" 77.91";"  33.59";"venezuelano";" 6.807321e-09"
"  32";"   33";" 96.97";"  33.42";"venda";" 7.442763e-09"
"  32";"   33";" 96.97";"  33.42";"cedula";" 7.442763e-09"
"  32";"   33";" 96.97";"  33.42";"imunidade";" 7.442763e-09"
"  32";"   33";" 96.97";"  33.42";"esportivo";" 7.442763e-09"
"  32";"   33";" 96.97";"  33.42";"imunizante";" 7.442763e-09"
"  39";"   43";" 90.70";"  33.36";"entrada";" 7.676626e-09"
"  39";"   43";" 90.70";"  33.36";"xii";" 7.676626e-09"
"  51";"   61";" 83.61";"  33.30";"retrocesso";" 7.887920e-09"
"  41";"   46";" 89.13";"  33.19";"policia_federal";" 8.374665e-09"
"  41";"   46";" 89.13";"  33.19";"habilitacao";" 8.374665e-09"
"  41";"   46";" 89.13";"  33.19";"imovel";" 8.374665e-09"
"  41";"   46";" 89.13";"  33.19";"capital";" 8.374665e-09"
"  45";"   52";" 86.54";"  33.07";"exterior";" 8.874579e-09"
"  29";"   29";"100.00";"  33.01";"educacional";" 9.160728e-09"
"  29";"   29";"100.00";"  33.01";"distanciamento";" 9.160728e-09"
"  29";"   29";"100.00";"  33.01";"calamidade";" 9.160728e-09"
"  34";"   36";" 94.44";"  32.88";"cgu";" 9.794006e-09"
"  66";"   85";" 77.65";"  32.64";"oficial";" 1.107079e-08"
" 155";"  238";" 65.13";"  32.58";"respectivo";" 1.141325e-08"
"  92";"  128";" 71.88";"  32.57";"informar";" 1.148699e-08"
"  77";"  103";" 74.76";"  32.53";"determinacao";" 1.174025e-08"
"  69";"   90";" 76.67";"  32.41";"julho";" 1.247266e-08"
"  31";"   32";" 96.88";"  32.28";"vacinal";" 1.335866e-08"
"  31";"   32";" 96.88";"  32.28";"corpo";" 1.335866e-08"
"  31";"   32";" 96.88";"  32.28";"instalacao";" 1.335866e-08"
"  38";"   42";" 90.48";"  32.25";"coordenacao";" 1.356010e-08"
" 234";"  383";" 61.10";"  32.23";"eletronico";" 1.373007e-08"
"  46";"   54";" 85.19";"  32.05";"dignidade_da_pessoa_humana";" 1.502868e-08"
"  97";"  137";" 70.80";"  31.96";"tomar";" 1.571399e-08"
"  28";"   28";"100.00";"  31.87";"rep";" 1.647473e-08"
"  28";"   28";"100.00";"  31.87";"planta";" 1.647473e-08"
"  33";"   35";" 94.29";"  31.75";"tarifa";" 1.750410e-08"
"  33";"   35";" 94.29";"  31.75";"contato";" 1.750410e-08"
"  33";"   35";" 94.29";"  31.75";"transferencia";" 1.750410e-08"
"  33";"   35";" 94.29";"  31.75";"beneficiario";" 1.750410e-08"
"  51";"   62";" 82.26";"  31.41";"inclusao";" 2.083781e-08"
"  51";"   62";" 82.26";"  31.41";"governamental";" 2.083781e-08"
