"";"classe 1";"classe 2";"classe 3"
"aparelho";0,002;0,134;0,043
"ansa";0;0,021;0,029
"andre";0,555;0,701;0,778
"analogico";0,037;0,069;0
"alusao";0,039;0,016;0,917
"alberto";0,286;0,05;0,001
"afirmacao";0,123;0,016;0,486
"acumular";0,001;0,086;0,029
"acrescimo";0,001;0,021;0,115
"acometer";0,002;0,069;0,094
"acessivel";0,295;0,001;0,023
"abarcar";0,306;0,214;0,917
"xxxvii";0,001;0,021;0,115
"xviii";0,004;0,262;0,029
"vantagem";0,006;0,026;0,403
"utis";0,001;0,086;0,029
"universo";0,811;0,204;0,115
"transmitir";0,001;0,086;0,029
"transitorio";0,001;0,021;0,115
"teto";0,19;0,502;0,029
"tecer";0,438;0,021;0,136
"subverter";0,194;0,046;0,578
"substituto";0,057;0,262;0,001
"status";0,171;0,941;0,136
"sigiloso";0,073;0,546;0,152
"sediar";0,001;0,021;0,115
"secundar";0,015;0;0,115
"satelite";0;0,032;0,043
"saneamento";0,438;0,262;0,792
"rua";0;0,021;0,029
"retomar";0,004;0,021;0,336
"restabelecer";0,19;0,086;0,792
"ressarcir";0,003;0;0,029
"responder";0,03;0,107;0,403
"reservado";0,438;0,262;0,792
"repasse";0,001;0,021;0,115
"repactuacao";0;0,021;0,029
"renunciar";0,017;0,021;0,727
"relembrar";0,811;0,062;0,029
"reintegracao";0,003;0,601;0
"registrador";0;0,04;0,052
"reflexao";0,767;0,086;0,035
"quarto";0,811;0,086;0,136
"quarentena";0;0,021;0,029
"proprietario";0;0,021;0,029
"proporcao";0;0,032;0,043
"progresso";0;0,026;0,035
"privilegiar";0,438;0,204;0,029
"privacao";0;0,021;0,029
"pretenso";0,023;0,001;0,403
"prefeitura";0,424;0,032;0,199
"percepcao";0,065;0,086;0,727
"passado";0,004;0,262;0,029
"pacajus";0,005;0,714;0
"ouvir";0,19;0,021;0,38
"ocupar";0,811;0,021;0,035
"nuclear";0;0;0,115
"mp";0,003;0,04;0,212
"morrer";0;0,04;0,052
"mobilizacao";0;0,021;0,029
"medidas_cautelares";0,171;0,086;0,001
"medicina";0;0,026;0,035
"masculino";0;0,04;0,052
"mandamento";0,017;0,021;0,727
"lvii";0,003;0,021;0
"locatario";0;0,021;0,029
"lima";0,876;0,13;0,168
"laboratorio";0,017;0,021;0,727
"judicata";0;0;0,029
"isolado";0,811;0,086;0,136
"interior";0;0,021;0,029
"intercorrente";0,001;0,107;0
"insurgencia";0,171;0,941;0,136
"instar";0,065;0,086;0,727
"injustificado";0,767;0,502;0,727
"infralegal";0,811;0,062;0,029
"influenciar";0;0,021;0,029
"inferir";0,811;0,262;0,38
"inefetividade";0,003;0;0,115
"indio";0,004;0,086;0,115
"impugnavel";0;0;0,115
"icmbio";0;0,032;0,043
"homologacao";0,962;0,385;0,403
"higienico";0;0,026;0,035
"gov";0;0,021;0,029
"geracao";0;0,021;0,029
"ganhar";0,006;0,321;0,035
"folha";0;0,021;0,029
"ferramenta";0,001;0,107;0,035
"facilitar";0,001;0,086;0,029
"experiencia";0,001;0,086;0,029
"excepcionalidade";0,015;0,002;0,727
"exaurir";0,057;0,941;0,035
"estimativa";0;0,021;0,029
"esperar";0;0,032;0,043
"equiparar";0;0,021;0,029
"enquadramento";0,611;0,321;0,663
"ementada";0,405;0,601;0,136
"emb";0,003;0,587;0
"dor";0,009;0,13;0,152
"dissenso";0,001;0;0,403
"discorrer";0,19;0,021;0,38
"discar";0;0,021;0,029
"dinheiro";0;0,026;0,035
"detalhar";0,05;0,393;0,172
"destinatario";0,065;0,262;0,336
"desrespeitar";0,017;0,021;0,727
"desfile";0,001;0,021;0,115
"descabido";0,057;0;0,029
"decl";0,061;0,216;0,001
"debelar";0,001;0,021;0,115
"crivo";0,405;0,002;0,029
"cpi";0,001;0,032;0
"contencao";0;0,021;0,029
"conjuntura";0,424;0,134;0,533
"concessionar";0,246;0,006;0,141
"comprometimento";0,017;0,601;0,029
"compartilhar";0,19;0,086;0,792
"comparecer";0,001;0,021;0,115
"cometido";0,065;0,021;0,792
"colib";0;0,021;0,029
"circunscrever";0,057;0,002;0,336
"bancario";0,001;0,086;0,029
"atalho";0;0;0,029
"assessoria";0,03;0,71;0,035
"anular";0,057;0,262;0,001
"alfim";0,057;0,502;0,136
"ajustar";0,03;0,71;0,035
"aglomeracao";0;0,021;0,029
"advertir";0,438;0,502;0,115
"adiamento";0,015;0,502;0,035
"adentrar";0,065;0,601;0,115
"adaptacao";0;0,026;0,035
"aceitavel";0,03;0,71;0,035
"accountability";0,001;0,021;0,115
"2o";0,057;0,014;0,727
"vitoriar";0,001;0;0,841
"valido";0,03;0,026;0,841
"util";0,287;0,804;0,141
"uniforme";0,287;0,804;0,141
"tributacao";0,003;0,168;0,052
"topico";0,263;0,976;0,212
"tempestivo";0,962;0,321;0,283
"temor";0;0,026;0,035
"suspeita";0,006;0,026;0,403
"subscritor";0,962;0,321;0,283
"subordinacao";0,03;0,71;0,035
"subdividir";0,246;0,001;0,035
"sobressair";0,006;0,026;0,403
"sgdc";0;0,026;0,035
"serio";0;0,026;0,035
"rio";0,006;0,05;0,261
"rigoroso";0,002;0,134;0,043
"reunir";0,611;0,107;0,283
"ressarcimento";0,001;0;0,035
"residir";0,721;0,279;0,483
"resguardo";0,105;0,107;0,841
"remissao";0,02;0,87;0,012
"rapido";0,105;0,321;0,403
"radiar";0,03;0,107;0,403
"propaganda";0,006;0,026;0,403
"preterito";0,246;0,107;0,003
"precipuo";0,005;0,006;0,663
"precipuamente";0,546;0,137;0,403
"positis";0,246;0,026;0
"pontual";0;0,026;0,035
"pf";0,259;0,216;0,982
"perpetrar";0,246;0,71;0,087
"peculiar";0,962;0,71;0,663
"pdf";0;0,032;0,043
"organizado";0,001;0,026;0,141
"ordenar";0,105;0,026;0,663
"optico";0,023;0,001;0,403
"onda";0;0,026;0,035
"observacao";0,962;0,71;0,663
"notar";0,611;0,137;0,035
"neve";0,008;0,865;0,001
"muniz";0,005;0,063;0
"minoria";0,006;0,026;0,403
"mendonca";0,104;0,284;0,003
"manual";0,001;0,107;0,035
"magnitude";0;0,026;0,035
"macular";0,246;0,026;0
"macae";0,84;0,05;0,075
"law";0,13;0,018;0,483
"itapevi";0,001;0;0,141
"investimento";0;0,04;0,052
"invalidar";0,13;0,032;0
"instrumental";0,611;0,71;0,841
"inidoneo";0,001;0,035;0,087
"infra";0,006;0,107;0,141
"informe";0;0,026;0,035
"inerciar";0,03;0,321;0,141
"ineficacia";0,023;0,035;0,663
"indisponivel";0,168;0,032;0,533
"independente";0,246;0,71;0,087
"incs";0,011;0,032;0,483
"incapaz";0,023;0,137;0,283
"inaudito";0,006;0,026;0,403
"imediaticidade";0,001;0;0,035
"igpm";0,962;0,385;0,403
"humanista";0,002;0,168;0
"goncalves";0,105;0,321;0,403
"gilbues";0,001;0,134;0
"expertise";0;0,026;0,035
"excerto";0,962;0,804;0,841
"eua";0,003;0,08;0,098
"escapar";0,006;0,107;0,141
"enriquecimento";0,13;0,134;0,001
"enorme";0,001;0,107;0,035
"elencados";0,105;0,026;0,663
"eficiente";0,001;0,026;0,141
"di";0,006;0,107;0,141
"detentor";0,086;0,107;0
"desobediencia";0,246;0,107;0,003
"desinformacao";0,002;0,134;0,043
"desestimular";0;0,026;0,035
"desenho";0,546;0,035;0,141
"desempenho";0,962;0,035;0,035
"descricao";0,825;0,279;0,172
"deliberar";0,962;0,71;0,663
"deflagrar";0,546;0,804;0,663
"decimar";0,962;0,035;0,035
"curto";0,001;0,107;0,035
"controvertido";0,086;0,137;0,663
"condutor";0,086;0,137;0,663
"concorrer";0,005;0,026;0
"comparar";0,006;0,321;0,035
"comorbidade";0;0,026;0,035
"comemoracao";0,287;0,026;0,283
"coligacao";0,005;0;0,141
"colegio";0,03;0,321;0,141
"colateral";0,287;0,804;0,141
"cgedh";0;0,026;0,035
"burla";0,086;0,035;0,841
"bloqueio";0,546;0,804;0,663
"bacen";0,287;0,026;0,283
"ator";0,611;0,137;0,035
"atentatorio";0,086;0,385;0,283
"arapiraca";0,008;0,032;0
"angular";0,006;0,026;0,403
"almejado";0,611;0,804;0,403
"almeida";0,76;0,166;0,077
"adct";0,611;0,804;0,403
"acobertar";0,001;0,137;0,019
"viagem";0,009;0,13;0,152
"versao";0;0,04;0,052
"vender";0,003;0,08;0,098
"vencimento";0,403;0,384;0,064
"veiculacao";0,05;0,393;0,172
"transverso";0,008;0,018;0,533
"televisao";0,002;0,032;0,172
"taxatividade";0,002;0,134;0,043
"sumariar";0,424;0,134;0,533
"subsistente";0,825;0,032;0,051
"subgrupo";0;0,032;0,043
"spu";0,233;0,266;0,822
"sorte";0;0,032;0,043
"sindilojas";0,491;0,284;0,756
"sair";0,003;0,04;0,212
"retornar";0,039;0,102;0,496
"rememoro";0,085;0,04;0,893
"remanejar";0;0,032;0,043
"reexame";0,001;0,662;0,001
"recair";0,349;0,835;0,199
"racionalidade";0,168;0,393;0,483
"quebra";0,424;0,032;0,199
"pv";0,233;0,063;0,59
"puro";0,349;0,835;0,199
"punir";0,002;0,032;0,172
"prospectivo";0,036;0,032;0
"proposto";0,721;0,134;0,051
"proposital";0,011;0,032;0,483
"prolacao";0,13;0,018;0,483
"profilatico";0;0,032;0,043
"probabilidade";0,168;0,032;0,533
"pretorio";0,349;0,662;0,533
"presumir";0,05;0,393;0,172
"pressao";0;0,032;0,043
"preconizar";0,424;0,662;0,172
"preceder";0,424;0,835;0,483
"portal";0;0,032;0,043
"plausivel";0,168;0,835;0,172
"pior";0,002;0,032;0,172
"pertencente";0,263;0,976;0,212
"personae";0;0,032;0,043
"perseguicao";0,002;0,032;0,172
"pendenciar";0,13;0,279;0,533
"peculiaridade";0,168;0,393;0,483
"patrio";0,349;0,279;0,968
"passivo";0,168;0,393;0,483
"passageiro";0,002;0,134;0,043
"paginar";0;0,04;0,052
"ouvido";0,002;0,134;0,043
"organizar";0,02;0,168;0,212
"organizador";0;0,04;0,052
"oral";0,263;0,04;0,408
"ocupante";0,721;0,032;0,009
"numerario";0;0,032;0,043
"novel";0,721;0,393;0,199
"nonagesimal";0,05;0,032;0,968
"niteroi";0,11;0,865;0,098
"mitigacao";0,003;0,04;0,212
"mister";0,011;0,134;0,172
"mencao";0,05;0,835;0,043
"lote";0,001;0,05;0,064
"liii";0,168;0,032;0,533
"laboradas";0,001;0;0,043
"inusitado";0,002;0,134;0,043
"intimidade";0;0,032;0,043
"inocorrencia";0,487;0,168;0,027
"inegavel";0,424;0,393;0,968
"individualizado";0,825;0,134;0,199
"incognoscibilidade";0,13;0,279;0,533
"inaplicabilidade";0,012;0,481;0
"imune";0,168;0,835;0,172
"ignorar";0,168;0,393;0,483
"gratae";0;0,032;0,043
"fundiario";0,002;0,032;0,172
"fundar";0,825;0,032;0,051
"formato";0,233;0,063;0,59
"flexibilizacao";0,05;0,134;0,483
"fernandes";0,229;0,701;0,077
"felix";0,036;0,009;0,778
"farmaceutico";0;0,032;0,043
"excelente";0,022;0,546;0,001
"evocar";0,721;0,662;0,968
"esvaziamento";0,13;0,662;0,199
"estruturante";0,008;0;0,172
"essencia";0,13;0,662;0,199
"escultura";0,065;0,284;0,311
"englobar";0,928;0,046;0,052
"encontro";0,05;0,032;0,968
"encargo";0;0,032;0,043
"empreender";0,05;0,393;0,172
"diversidade";0,168;0,835;0,172
"divergir";0,001;0,134;0
"ditame";0,002;0,032;0,172
"discriminatorio";0,011;0,134;0,172
"diminuir";0,002;0,032;0,172
"desviar";0,017;0,166;0,191
"desfavor";0,263;0,976;0,212
"desafiar";0,036;0,084;0,533
"denatran";0,001;0,05;0,064
"deferencia";0,168;0,835;0,172
"culpa";0,84;0,05;0,075
"covid19";0,001;0,063;0,079
"correr";0,011;0,032;0,483
"constitutivo";0,349;0,134;0,009
"compulsoriedade";0,002;0,134;0,043
"comparecimento";0,002;0,032;0,172
"cobap";0,02;0,211;0
"classificar";0;0,04;0,052
"charge";0,001;0,05;0,064
"cfoab";0,032;0,063;0
"cautelarmente";0,424;0,032;0,199
"cancelamento";0,05;0,134;0,483
"butantan";0;0,032;0,043
"autoria";0,002;0,032;0,172
"autoral";0,928;0,481;0,408
"alheio";0,089;0,022;0,69
"adiar";0,825;0,032;0,051
"adaptar";0;0,032;0,043
"acolho";0,003;0,587;0
"acionar";0,424;0,835;0,483
"acentuar";0,424;0,662;0,172
"à";0,139;0,261;0,59
"xxv";0,02;0,481;0,052
"xxii";0,003;0,168;0,052
"wyeth";0;0,04;0,052
"voluntario";0;0,04;0,052
"visao";0,607;0,976;0,578
"vasto";0,003;0,168;0,052
"transgressao";0,263;0,976;0,212
"transformacao";0,02;0,168;0,212
"transexual";0,02;0,168;0,212
"transcurso";0,194;0,04;0
"tiangua";0,022;0,13;0
"telefonico";0,006;0,05;0,261
"telefone";0,001;0,063;0,079
"suspeito";0,001;0,05;0,064
"sufragio";0,194;0,04;0
"solidario";0,085;0,481;0,212
"sofrimento";0,003;0,168;0,052
"socioambiental";0,001;0,05;0,064
"socio";0;0,04;0,052
"sergio";0,263;0,04;0,408
"semana";0;0,04;0,052
"sedimentar";0,263;0,04;0,408
"satisfeito";0,012;0,008;0,893
"saldo";0;0,04;0,052
"roraima";0,036;0,701;0,005
"rigor";0,607;0,04;0,129
"revelador";0,002;0,52;0,004
"resumir";0,607;0,168;0,408
"repetitivo";0,002;0,481;0
"remuneratorio";0,194;0,52;0,408
"remoto";0,003;0,168;0,052
"regressividade";0;0,04;0,052
"regis";0,002;0,04;0
"recolhimento";0,487;0,168;0,027
"rced";0,005;0,266;0
"psiquico";0;0,04;0,052
"proximidade";0,263;0,04;0,408
"prorrogacao";0,263;0,04;0,408
"projecao";0,003;0,168;0,052
"prevalencia";0,085;0,168;0,578
"preocupante";0;0,04;0,052
"persistir";0,607;0,168;0,408
"perseguir";0,607;0,481;0,893
"permissao";0,02;0,04;0,578
"pazuello";0;0,04;0,052
"org";0,003;0,168;0,052
"ofertar";0,003;0,168;0,052
"nulo";0,085;0,168;0,578
"miguel";0,013;0,102;0
"mandatario";0,085;0,04;0,893
"magisterio";0,194;0,52;0,408
"lixo";0,001;0,05;0,064
"literal";0,057;0,52;0,129
"link";0;0,04;0,052
"licitar";0,02;0,481;0,052
"joao";0,061;0,904;0,023
"intubacao";0,085;0,481;0,212
"infectar";0;0,04;0,052
"incontornavel";0,02;0,481;0,052
"incapacidade";0,003;0,04;0,212
"inaugural";0,487;0,168;0,027
"impropriar";0,194;0,001;0,052
"impactar";0,003;0,168;0,052
"ilegitimo";0,085;0,168;0,578
"ideologico";0;0,04;0,052
"harmonico";0,003;0,168;0,052
"gsi";0;0,04;0,052
"grosseiro";0,057;0,008;0,578
"governante";0;0,04;0,052
"general";0,017;0,166;0,191
"g1";0,009;0,13;0,152
"fiocruz";0;0,04;0,052
"fev";0,003;0,04;0,212
"exportador";0,003;0,04;0,212
"expender";0,263;0,04;0,408
"escrever";0;0,04;0,052
"esclarecido";0,003;0,168;0,052
"erigir";0,057;0,001;0,212
"empregar";0,403;0,211;0,744
"eliminar";0,263;0,04;0,408
"educafro";0,139;0,13;0,001
"edson";0,104;0,827;0,102
"documental";0,001;0,05;0,064
"disputar";0,057;0,04;0
"dilacao";0,194;0,008;0,212
"dificultar";0,02;0,04;0,578
"dialogar";0,085;0,04;0,893
"devolucao";0,063;0,063;0,822
"determinante";0,085;0,481;0,212
"destacado";0,928;0,52;0,578
"desmatamento";0,005;0,102;0,122
"desincumbir";0,002;0,001;0,893
"desencadear";0,607;0,188;0,052
"demonstrativo";0,02;0,04;0,578
"deliberativo";0,02;0,04;0,578
"deficiente";0,02;0,168;0,212
"correlacao";0,928;0,481;0,408
"corregedoria";0,142;0,211;0,69
"coordenado";0;0,04;0,052
"cooperativo";0,003;0,168;0,052
"conselho_nacional_do_ministerio_publico";0,005;0,705;0,005
"conselho_nacional_de_justica";0,263;0,04;0,408
"compensatorio";0;0,04;0,052
"clt";0,012;0,001;0,578
"cessao";0;0,04;0,052
"certame";0,02;0,168;0,212
"censura";0,02;0,168;0,212
"celere";0,263;0,168;0,893
"carreira";0,84;0,211;0,293
"carga";0,085;0,976;0,052
"caracterizado";0,607;0,52;0,212
"campino";0,666;0,022;0,064
"bolsa";0;0,04;0,052
"bandeira";0,192;0,958;0,122
"averiguacao";0,607;0,188;0,052
"autenticar";0,84;0,87;0,69
"atleta";0;0,04;0,052
"atlas";0,02;0,168;0,212
"ataque";0,11;0,337;0,399
"arquivamento";0,139;0,266;0,005
"anexar";0,263;0,04;0,408
"ameacar";0,085;0,976;0,052
"alvara";0,003;0,168;0,052
"aime";0,008;0,08;0
"agint";0,508;0,546;0,168
"afonso";0,11;0,08;0,974
"aferir";0,263;0,04;0,408
"administrar";0;0,04;0,052
"3o";0,057;0,046;0,893
"xxiii";0,001;0,05;0,064
"violadora";0,02;0;0,261
"vetar";0,142;0,587;0,261
"variacao";0,001;0,063;0,079
"vargas";0,001;0,05;0,064
"tj";0,02;0,211;0
"telles";0,003;0,05;0
"tecnologico";0,001;0,05;0,064
"taquigrafico";0,003;0,05;0
"sustentavel";0,001;0,05;0,064
"sustentabilidade";0,001;0,05;0,064
"subclasse";0,001;0,063;0,079
"solteiro";0,001;0,05;0,064
"seguido";0,006;0,05;0,261
"secreto";0,035;0,05;0,69
"sancionar";0,006;0,05;0,261
"safra";0,011;0,063;0,322
"revisar";0,142;0,05;0,744
"resistencia";0,006;0,05;0,261
"resgate";0,001;0,063;0,079
"remissivo";0,003;0;0,261
"remediar";0,286;0,87;0,293
"regramento";0,84;0,05;0,075
"referendodecima";0,036;0,701;0,005
"redigir";0,599;0,063;0,192
"recuperar";0,073;0,13;0,62
"recesso";0,089;0,211;0,001
"quilombola";0,001;0,05;0,064
"queda";0,003;0,08;0,098
"psess";0,003;0,05;0
"psd";0,013;0,102;0
"provocacao";0,089;0,211;0,001
"proponente";0,84;0,211;0,293
"prol";0,035;0,211;0,261
"projetar";0,006;0,211;0,064
"programacao";0,001;0,05;0,064
"proclamar";0,02;0;0,261
"precedencia";0,001;0,05;0,064
"postulante";0,089;0,587;0,012
"pluripartidarismo";0,005;0,063;0
"pires";0,003;0,05;0
"phs";0,003;0,05;0
"pericardite";0,001;0,05;0,064
"penitenciaria";0,001;0,063;0,079
"parlamento";0,001;0,05;0,064
"otica";0,142;0,587;0,261
"opinativo";0,003;0,022;0,293
"opar";0,003;0,05;0
"oficio";0,508;0,13;0,021
"oab";0,061;0,216;0,001
"nortear";0,84;0,05;0,075
"negociar";0,006;0,211;0,064
"negocial";0,233;0,714;0,322
"narrativa";0,084;0,428;0,005
"mover";0,84;0,211;0,293
"movel";0,001;0,05;0,064
"morar";0,142;0,587;0,261
"mj";0,11;0,08;0,974
"mina";0,33;0,13;0,66
"microrregiao";0,11;0,337;0,399
"miami";0,065;0,284;0,311
"metade";0,035;0,05;0,69
"malheiros";0,142;0,587;0,261
"londrino";0,089;0,211;0,001
"loja";0,065;0,284;0,311
"lockdown";0,001;0,05;0,064
"licitacao";0,006;0,05;0,261
"leve";0,001;0,05;0,064
"letra";0,666;0,211;0,075
"lelis";0,003;0,05;0
"legis";0,003;0,05;0
"lava";0,001;0,063;0,079
"jus";0,666;0,211;0,075
"jato";0,001;0,063;0,079
"janela";0,001;0,05;0,064
"irretroatividade";0,035;0,587;0,064
"ipu";0,013;0,958;0,005
"introducao";0,403;0,587;0,69
"institucionalizar";0,005;0,102;0,122
"insito";0,84;0,05;0,075
"infralegais";0,403;0,384;0,064
"indeterminado";0,599;0,714;0,822
"independer";0,403;0,211;0,744
"incremento";0,142;0,211;0,69
"imperativo";0,035;0,211;0,261
"ideal";0,006;0,211;0,064
"http";0,001;0,063;0,079
"homogeneo";0,286;0,022;0,261
"gravacao";0,003;0,08;0,098
"grato";0,001;0,063;0,079
"foro";0,02;0,05;0
"firma";0,11;0,08;0,974
"financiar";0,001;0,05;0,064
"filiar";0,84;0,211;0,293
"feira";0,035;0,05;0,69
"favorecer";0,021;0,08;0,399
"fabricacao";0,005;0,102;0,122
"extra";0,006;0,05;0,261
"explicacao";0,233;0,266;0,822
"exonerar";0,84;0,05;0,075
"exemplificativo";0,84;0,587;0,744
"exegese";0,003;0,587;0
"exceder";0,403;0,05;0,293
"estatistica";0,001;0,05;0,064
"especializado";0,005;0,102;0,122
"divergente";0,286;0,384;0,744
"disciplinado";0,286;0,87;0,293
"didatico";0,006;0,05;0,261
"devedor";0,001;0,05;0,064
"desportivo";0,011;0,063;0,322
"descredenciamento";0,417;0,705;0,59
"depor";0,032;0,063;0
"demarcar";0,006;0,05;0,261
"delegado";0,137;0,166;0,778
"cunha";0,76;0,701;0,457
"cruz";0,005;0,102;0,122
"corporacao";0,001;0,05;0,064
"convencional";0,857;0,158;0,098
"contran";0,001;0,063;0,079
"contornar";0,11;0,865;0,098
"consultar";0,035;0,05;0,69
"construir";0,035;0,587;0,064
"conseguir";0,063;0,266;0,322
"congregar";0,84;0,211;0,293
"confrontar";0,403;0,384;0,064
"conflitar";0,02;0;0,064
"confiavel";0,006;0,211;0,064
"compensacao";0,006;0,05;0,261
"comarca";0,216;0,08;0,001
"colaboracao";0,001;0,05;0,064
"coibir";0,84;0,115;0,064
"coeficiente";0,02;0;0,064
"classificacao";0,84;0,05;0,075
"circulante";0,006;0,05;0,261
"chefia";0,84;0,211;0,293
"captacao";0,666;0,05;0,012
"brandao";0,036;0,166;0
"bloco";0,035;0,211;0,261
"bicentenario";0,035;0,05;0,69
"baratear";0,02;0;0,064
"autocontencao";0,403;0,211;0,744
"atraso";0,001;0,063;0,079
"assente";0,02;0;0,261
"assemelhar";0,286;0,587;0,075
"asfixia";0,001;0,05;0,064
"apurado";0,142;0,587;0,261
"apdf";0,02;0;0,261
"aparente";0,142;0,211;0,69
"antecipar";0,286;0,05;0,001
"anotacao";0,011;0,266;0,079
"anacrim";0,084;0,102;0
"amazonia";0,001;0,05;0,064
"amazonense";0,001;0,05;0,064
"alinhar";0,006;0,05;0,261
"alexandre";0,597;0,535;0,974
"agregar";0,142;0,211;0,69
"aereo";0,003;0,08;0,098
"acerto";0,089;0,384;0,293
"absolvicao";0,84;0,05;0,075
"abalizado";0,001;0,05;0,064
"xxi";0,001;0,063;0,079
"whatsapp";0,003;0,08;0,098
"vulneracao";0,417;0,705;0,59
"viena";0,001;0,063;0,079
"viajar";0,033;0,216;0,242
"usurpar";0,887;0,266;0,192
"unificado";0,011;0,266;0,079
"unido";0,063;0,266;0,322
"unanimar";0,887;0,063;0,039
"travesti";0,001;0,063;0,079
"transacao";0,001;0,063;0,079
"toada";0,599;0,266;0,59
"time";0,003;0,08;0,098
"sustar";0,032;0,063;0
"surgimento";0,063;0,063;0,822
"sujeicao";0,599;0,705;0,322
"subtrair";0,063;0,714;0,079
"standards";0,001;0,063;0,079
"sra";0,417;0,063;0,005
"souza";0,76;0,701;0,457
"sinovac";0,001;0,063;0,079
"sensivel";0,011;0,063;0,322
"sda";0,003;0,08;0,098
"saudavel";0,001;0,063;0,079
"satelital";0,001;0,063;0,079
"resto";0,011;0,063;0,322
"respiratorio";0,001;0,063;0,079
"remansoso";0,005;0,705;0,005
"relacionamento";0,005;0,102;0,122
"regulatorias";0,001;0,063;0,079
"regimento";0,139;0,266;0,005
"reformado";0,005;0,261;0,039
"recursos_publicos";0,001;0,063;0,079
"recorde";0,001;0,063;0,079
"reajustar";0,063;0,063;0,822
"reajustamento";0,063;0,266;0,322
"racial";0,021;0,08;0,399
"quicar";0,233;0,705;0,079
"prontidao";0,005;0,009;0,59
"profissao";0,001;0,063;0,079
"produtivo";0,003;0,08;0,098
"preto";0,011;0,063;0,322
"presa";0,001;0,063;0,079
"preceituar";0,417;0,062;0,322
"positivar";0,139;0,062;0,822
"petroleo";0,073;0,13;0,62
"penalidade";0,233;0,063;0,59
"pecuniario";0,011;0,266;0,079
"omicron";0,001;0,063;0,079
"officio";0,216;0,08;0,001
"ocultacao";0,003;0,08;0,098
"normal";0,011;0,266;0,079
"nocao";0,887;0,266;0,192
"nivaldo";0,005;0,063;0
"neutralidade";0,003;0,08;0,098
"mpf";0,001;0,063;0,079
"montante";0,11;0,08;0,974
"metro";0,003;0,08;0,098
"mente";0,005;0;0,079
"memorial";0,001;0,063;0,079
"mail";0,003;0,08;0,098
"lxii";0,001;0,063;0,079
"lsn";0,233;0,063;0,59
"locomocao";0,011;0,063;0,322
"localizacao";0,009;0,13;0,152
"localidade";0,021;0,08;0,399
"liquidar";0,003;0,08;0,098
"licenca";0,857;0,08;0,112
"jurisdional";0,005;0;0,079
"juri";0,139;0,063;0
"irrenunciavel";0,001;0,063;0,079
"irrecorrivel";0,005;0,266;0
"irpi";0,003;0,08;0,098
"inverso";0,063;0,063;0,822
"invectivo";0,139;0,266;0,005
"intoxicacao";0,009;0,13;0,152
"instabilidade";0,063;0,266;0,322
"insindicabilidade";0,887;0,063;0,039
"insculpido";0,233;0,714;0,322
"inominado";0,005;0,001;0,822
"inibir";0,139;0,714;0,039
"incontroverso";0,032;0,063;0
"imprevisao";0,063;0,063;0,822
"imprescindibilidade";0,417;0,714;0,192
"impossivel";0,216;0,08;0,001
"impetrante";0,599;0,266;0,59
"imobiliario";0,003;0,08;0,098
"imbuir";0,017;0,166;0,191
"ibama";0,011;0,063;0,322
"humanitario";0,001;0,063;0,079
"honra";0,233;0,063;0,59
"homem";0,003;0,08;0,098
"higiene";0,001;0,063;0,079
"hectare";0,005;0,102;0,122
"gp";0,005;0,063;0
"gomes";0,009;0,13;0,152
"gilmar";0,052;0,028;0,974
"gestante";0,001;0,063;0,079
"geografico";0,063;0,063;0,822
"geoestacionario";0,001;0,063;0,079
"gasoso";0,009;0,13;0,152
"funcionalizada";0,005;0;0,079
"frances";0,005;0,102;0,122
"fornecedor";0,011;0,063;0,322
"forense";0,599;0,063;0,192
"focar";0,063;0,266;0,322
"fluxo";0,011;0,063;0,322
"falso";0,011;0,063;0,322
"extrajudicial";0,063;0,266;0,322
"expressivo";0,887;0,062;0,079
"excepcionalissimos";0,003;0,08;0,098
"exato";0,887;0,266;0,192
"estatutario";0,032;0,001;0,322
"espanhol";0,052;0,003;0,399
"esgotado";0,233;0,714;0,322
"erratico";0,233;0,705;0,079
"entornar";0,001;0,063;0,079
"enderecar";0,599;0,714;0,822
"encaminhamento";0,011;0,063;0,322
"empresarial";0,021;0,337;0,098
"empenho";0,011;0,063;0,322
"ement";0,005;0;0,079
"egimental";0,104;0,284;0,003
"efemero";0,417;0,063;0,005
"edocs";0,139;0,714;0,039
"edificar";0,005;0,102;0,122
"donizete";0,005;0,063;0
"docs";0,032;0,063;0
"docente";0,003;0,08;0,098
"divisao";0,063;0,714;0,079
"distante";0,001;0,063;0,079
"distanciar";0,001;0,063;0,079
"diferenca";0,233;0,266;0,822
"diccao";0,887;0,062;0,079
"diagnosticar";0,001;0,063;0,079
"devolver";0,555;0,701;0,778
"destino";0,021;0,08;0,399
"desproporcional";0,599;0,266;0,59
"designacao";0,233;0,714;0,322
"desconstituicao";0,417;0,714;0,192
"desautorizar";0,887;0,266;0,192
"desatendimento";0,032;0,705;0,039
"desacordo";0,063;0,714;0,079
"delibacao";0,417;0,063;0,005
"dedicar";0,011;0,266;0,079
"decurso";0,887;0,266;0,192
"decoro";0,139;0,266;0,005
"corte_constitucional";0,032;0,009;0,822
"cooperacao";0,001;0,063;0,079
"conviccao";0,011;0,063;0,322
"contratante";0,003;0,08;0,098
"contingenciamento";0,599;0,266;0,59
"consultivo";0,063;0,266;0,322
"consensual";0,233;0,714;0,322
"conceber";0,011;0,063;0,322
"conass";0,003;0,08;0,098
"completar";0,021;0,337;0,098
"comparacao";0,001;0,063;0,079
"comitiva";0,009;0,13;0,152
"cognicao";0,139;0,266;0,005
